Balance,Avg Rate (for Balance),Day,Mouth,Year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Winter,Spring,Summer,Autumn,Exchange Rate
-0.09146338554137322,0.6211180124223602,1,1,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.0914604021592511,0.6211180124223602,2,1,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.09144297327969077,0.6211180124223602,3,1,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09999999999999999,0.6024096385542169,4,1,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.09934204542598465,0.6024096385542169,5,1,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09911764120238435,0.6024096385542169,6,1,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09884376056168317,0.6024096385542169,7,1,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.09865913890283223,0.6024096385542169,8,1,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.09865426944011149,0.6024096385542169,9,1,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.0986514536557133,0.6024096385542169,10,1,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09872109757050145,0.6024096385542169,11,1,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.09895882616974422,0.6024096385542169,12,1,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09946110856069296,0.6024096385542169,13,1,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09826837960328813,0.6024096385542169,14,1,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.09734720445963106,0.6024096385542169,15,1,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.09738025173542426,0.6024096385542169,16,1,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.09736831150302686,0.6024096385542169,17,1,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09799609677510047,0.5988023952095809,18,1,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.09836023542272275,0.5988023952095809,19,1,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09808491829123217,0.5988023952095809,20,1,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09470372906434829,0.6024096385542169,21,1,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.094715537358112,0.6024096385542169,22,1,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.09470867626388564,0.6024096385542169,23,1,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.09470558947040197,0.6024096385542169,24,1,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09467397483421644,0.6024096385542169,25,1,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.0947998317387888,0.6024096385542169,26,1,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09507241980878854,0.6024096385542169,27,1,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09442872530494234,0.6024096385542169,28,1,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.09747402473018414,0.5988023952095809,29,1,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.09746855505365722,0.5988023952095809,30,1,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.0974649991291829,0.5988023952095809,31,1,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09726775129967552,0.5988023952095809,1,2,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.09732308750375003,0.5988023952095809,2,2,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09788764892363427,0.5988023952095809,3,2,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09792754631065409,0.5988023952095809,4,2,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.09098147119483507,0.6024096385542169,5,2,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.09105466975037028,0.6024096385542169,6,2,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.09105091399235453,0.6024096385542169,7,2,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09110728174259018,0.6024096385542169,8,2,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.0909885917446017,0.6024096385542169,9,2,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09084835352895346,0.6024096385542169,10,2,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09111671585412864,0.6024096385542169,11,2,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.09159981536618854,0.6024096385542169,12,2,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.0915965418617086,0.6024096385542169,13,2,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.0915879079401541,0.6024096385542169,14,2,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.09113261224862874,0.6024096385542169,15,2,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.09121839133118492,0.6024096385542169,16,2,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.09119757098687431,0.6024096385542169,17,2,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.09051971521725716,0.6024096385542169,18,2,2010,0,0,0,1,0,0,0,1,0,0,0,0
-0.09044749372079332,0.6024096385542169,19,2,2010,0,0,0,0,1,0,0,1,0,0,0,0
-0.09044037559584484,0.6024096385542169,20,2,2010,0,0,0,0,0,1,0,1,0,0,0,0
-0.09043410387506126,0.6024096385542169,21,2,2010,0,0,0,0,0,0,1,1,0,0,0,0
-0.08878123458213713,0.6024096385542169,22,2,2010,1,0,0,0,0,0,0,1,0,0,0,0
-0.0870105990042969,0.6024096385542169,23,2,2010,0,1,0,0,0,0,0,1,0,0,0,0
-0.08695512772358878,0.6024096385542169,24,2,2010,0,0,1,0,0,0,0,1,0,0,0,0
-0.08691862180131929,0.6024096385542169,25,2,2010,0,0,0,1,0,0,0,1,0,0,0,0
0.0928660838656126,0.6329113924050632,26,2,2010,0,0,0,0,1,0,0,1,0,0,0,0
0.09287068731152044,0.6329113924050632,27,2,2010,0,0,0,0,0,1,0,1,0,0,0,0
0.09287507608970538,0.6329113924050632,28,2,2010,0,0,0,0,0,0,1,1,0,0,0,0
0.09485121272216059,0.6329113924050632,1,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.09892674733778609,0.6329113924050632,2,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.09973244593802676,0.6329113924050632,3,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.1000298709922568,0.6329113924050632,4,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.10000028792575784,0.6329113924050632,5,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.10000381389659634,0.6329113924050632,6,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.1000136622241266,0.6329113924050632,7,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.0999645910369267,0.6329113924050632,8,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.0998335826775484,0.6329113924050632,9,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.12545894260730006,0.6451612903225806,10,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.12542798367046507,0.6451612903225806,11,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.32177536509432186,0.8928571428571428,12,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.321783240190437,0.8928571428571428,13,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.3217890879959564,0.8928571428571428,14,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.12612110067486776,0.6451612903225806,15,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.1232853899770682,0.6451612903225806,16,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.09772078015710076,0.6329113924050632,17,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.0998554158826569,0.6329113924050632,18,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.10016801116967422,0.6329113924050632,19,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.1001755874426135,0.6329113924050632,20,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.10022465092744991,0.6329113924050632,21,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.09229344708816264,0.6329113924050632,22,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.09980828326623646,0.6329113924050632,23,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.10035509601583949,0.6329113924050632,24,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.10084485750176607,0.6329113924050632,25,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.10085190288217058,0.6329113924050632,26,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.10085729439397173,0.6329113924050632,27,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.10085993901473703,0.6329113924050632,28,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.07890917278941605,0.6060606060606061,29,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.07867866929239234,0.6060606060606061,30,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.07798369074084513,0.6060606060606061,31,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.07647721313880967,0.6060606060606061,1,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.07636634360721013,0.6060606060606061,2,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.0763556396041516,0.6060606060606061,3,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.07634776650494553,0.6060606060606061,4,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.07633773774241898,0.6060606060606061,5,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.07694539217434997,0.6060606060606061,6,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.07548847286268644,0.6060606060606061,7,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.040421473903145815,0.6756756756756757,8,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.04059468936013411,0.6756756756756757,9,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.0405918801370085,0.6756756756756757,10,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.04058532257295792,0.6756756756756757,11,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.08641287634216714,0.6024096385542169,12,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.08527389861359579,0.6024096385542169,13,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.08487249707253741,0.6024096385542169,14,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.0847473609094961,0.6024096385542169,15,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.08435678247285745,0.6024096385542169,16,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.08434222443533063,0.6024096385542169,17,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.08433825614913729,0.6024096385542169,18,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.08439160414497884,0.6024096385542169,19,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.08055902603649143,0.6134969325153374,20,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.0828054945169915,0.6097560975609756,21,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.08932446986917544,0.6097560975609756,22,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.0894712385479657,0.6097560975609756,23,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.08946684948450807,0.6097560975609756,24,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.08945715434842938,0.6097560975609756,25,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.0934006439236064,0.5988023952095809,26,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.09348392430239441,0.5988023952095809,27,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.08930026319502349,0.6024096385542169,28,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.08980392873076272,0.6024096385542169,29,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.09019266316452915,0.6024096385542169,30,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.09018901153105677,0.6024096385542169,1,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.09018526803976806,0.6024096385542169,2,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.08945999652055431,0.6024096385542169,3,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.08805537654220785,0.6024096385542169,4,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.0881146285422949,0.6024096385542169,5,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.08865029040912112,0.6024096385542169,6,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.08827648187205603,0.6024096385542169,7,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.08827398345356056,0.6024096385542169,8,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.08826304181832498,0.6024096385542169,9,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.08780022662313189,0.6024096385542169,10,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.08846771158822929,0.6024096385542169,11,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.08884039058795334,0.6024096385542169,12,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.089321786023411,0.6024096385542169,13,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.09385508807605786,0.5988023952095809,14,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.0944339289646564,0.5988023952095809,15,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.0944204414130172,0.5988023952095809,16,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.09368899245565436,0.5988023952095809,17,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.09362847184777456,0.5988023952095809,18,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.09373717601678105,0.5988023952095809,19,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.0934226950770742,0.5988023952095809,20,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.09207340188880245,0.5952380952380952,21,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.09206693418565912,0.5952380952380952,22,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.09205702552294832,0.5952380952380952,23,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.09204928735773951,0.5952380952380952,24,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.09290128087105379,0.5952380952380952,25,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.09392583770791481,0.5952380952380952,26,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.09276909733069891,0.5952380952380952,27,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.09288909173820675,0.5952380952380952,28,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.09288253560051982,0.5952380952380952,29,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.09287960313957848,0.5952380952380952,30,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.08648610727615624,0.6097560975609756,31,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.08651684940572286,0.6097560975609756,1,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08727064206372952,0.6097560975609756,2,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08802941672454552,0.6097560975609756,3,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.09048203996210198,0.6097560975609756,4,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.09047359203836196,0.6097560975609756,5,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.09046860846655262,0.6097560975609756,6,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.09281005279424301,0.6097560975609756,7,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.09315154991650014,0.6097560975609756,8,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.09320519302697212,0.6097560975609756,9,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.09280244257384983,0.6097560975609756,10,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.09219160820689153,0.6097560975609756,11,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.09218869514449525,0.6097560975609756,12,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.09217564092212012,0.6097560975609756,13,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.09045302287668266,0.6060606060606061,14,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08959379270760413,0.6060606060606061,15,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.09022236647348018,0.6060606060606061,16,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.09018881241069712,0.6060606060606061,17,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.09016400851810258,0.6060606060606061,18,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.0901491479488545,0.6060606060606061,19,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.09013270511445627,0.6060606060606061,20,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08989344502860776,0.6060606060606061,21,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.09150840571329048,0.6097560975609756,22,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.09141853268190714,0.6097560975609756,23,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.09129135296772489,0.6097560975609756,24,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.09135838292856535,0.6097560975609756,25,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.09139716475660746,0.6097560975609756,26,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.09150353040247897,0.6097560975609756,27,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.09191071984178514,0.6097560975609756,28,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.09153239344062866,0.6097560975609756,29,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.09217806431388985,0.6097560975609756,30,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.09212627690247162,0.6097560975609756,1,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08422878588023702,0.6060606060606061,2,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.08422469079031897,0.6060606060606061,3,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08421281474428391,0.6060606060606061,4,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.09024076699193016,0.5952380952380952,5,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08452132235847393,0.6060606060606061,6,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08350639304805658,0.6060606060606061,7,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08350696145395428,0.6060606060606061,8,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08349995957763989,0.6060606060606061,9,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.0834949095372864,0.6060606060606061,10,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08349041848883078,0.6060606060606061,11,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08345171525342347,0.6060606060606061,12,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08325530127608124,0.6060606060606061,13,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08325065232917425,0.6060606060606061,14,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.0832448107996548,0.6097560975609756,15,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08318300004589167,0.6097560975609756,16,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.08317626119102654,0.6097560975609756,17,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08317508843486819,0.6097560975609756,18,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08889037036877137,0.5952380952380952,19,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08320946679318027,0.6024096385542169,20,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08414833797430142,0.6024096385542169,21,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08445161311623253,0.6024096385542169,22,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08449095422144527,0.6024096385542169,23,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.08448493268483846,0.6024096385542169,24,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.0844834599644134,0.6024096385542169,25,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08376693804484277,0.6024096385542169,26,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.0838448217769206,0.6024096385542169,27,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08344306150541483,0.6024096385542169,28,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08239059130329418,0.6024096385542169,29,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08321935748370961,0.6024096385542169,30,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.0832172419012065,0.6024096385542169,31,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08320676839850698,0.6024096385542169,1,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08797228843723419,0.5952380952380952,2,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08800773870779752,0.5952380952380952,3,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08775105116875231,0.5952380952380952,4,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08604841248364231,0.5952380952380952,5,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08622794673141326,0.5952380952380952,6,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.08622205157062213,0.5952380952380952,7,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08621990603448326,0.5952380952380952,8,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08619156247795953,0.5952380952380952,9,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08601349738470465,0.591715976331361,10,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08516737820727284,0.5952380952380952,11,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.0854062092429481,0.5952380952380952,12,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.08104319132743906,0.5988023952095809,13,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.0810340797167123,0.5988023952095809,14,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08102717169512327,0.5988023952095809,15,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.08194975451702492,0.5988023952095809,16,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08171476139790924,0.5988023952095809,17,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08070912969603312,0.5988023952095809,18,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08062811709274519,0.5988023952095809,19,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.0800238773752913,0.5988023952095809,20,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.07997611074024716,0.5988023952095809,21,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08003724268756929,0.5988023952095809,22,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.0802965331975624,0.5988023952095809,23,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08026067598546174,0.5988023952095809,24,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.08340615420442613,0.591715976331361,25,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
-0.08361372876381776,0.591715976331361,26,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
-0.0836506101049888,0.591715976331361,27,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
-0.08364187819225447,0.591715976331361,28,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.08363258956980398,0.591715976331361,29,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
-0.07977859175901796,0.5988023952095809,30,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
-0.08149610570492116,0.5952380952380952,31,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
-0.07949936610596921,0.5952380952380952,1,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
-0.07974146337166997,0.5952380952380952,2,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
-0.07283349256117941,0.5952380952380952,3,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
-0.07282458820108485,0.5952380952380952,4,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
-0.07282022709435391,0.5952380952380952,5,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
-0.07071299880288569,0.5952380952380952,6,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
-0.07071936166830384,0.5952380952380952,7,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
-0.07060771063208357,0.5952380952380952,8,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
-0.06990850790471181,0.5952380952380952,9,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
-0.07114982108878073,0.5952380952380952,10,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
-0.07113999772261369,0.5952380952380952,11,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
-0.07112683538187707,0.5952380952380952,12,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
-0.07183045213406958,0.5952380952380952,13,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
-0.06515283519506024,0.6024096385542169,14,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
-0.06494961575167237,0.6024096385542169,15,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
-0.06945633338203305,0.6060606060606061,16,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
-0.06934916797408666,0.6060606060606061,17,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
-0.069329054107671,0.6060606060606061,18,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
-0.06932519821892998,0.6060606060606061,19,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
-0.06946400850197039,0.6024096385542169,20,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
-0.06934240501367657,0.6024096385542169,21,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
-0.0676733888568028,0.6024096385542169,22,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
-0.0674576971473918,0.6024096385542169,23,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
-0.06745056547198905,0.6024096385542169,24,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
-0.06744609424998757,0.6024096385542169,25,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
-0.06743699861453327,0.6024096385542169,26,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
-0.06768037432993573,0.6024096385542169,27,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
-0.07218472704943467,0.5952380952380952,28,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
-0.07266911257092334,0.591715976331361,29,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
-0.07214664970237847,0.591715976331361,30,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
-0.0732504303399269,0.591715976331361,1,10,2010,0,0,0,0,1,0,0,0,0,0,1,0
-0.07324214059991092,0.591715976331361,2,10,2010,0,0,0,0,0,1,0,0,0,0,1,0
-0.07324088896584507,0.591715976331361,3,10,2010,0,0,0,0,0,0,1,0,0,0,1,0
-0.07299725450808413,0.591715976331361,4,10,2010,1,0,0,0,0,0,0,0,0,0,1,0
-0.07266698828760226,0.591715976331361,5,10,2010,0,1,0,0,0,0,0,0,0,0,1,0
-0.0723363803103999,0.591715976331361,6,10,2010,0,0,1,0,0,0,0,0,0,0,1,0
