Balance,Avg Rate (for Balance)
0.566088903570908,0.32573289902280134
0.5496915893518595,0.32573289902280134
0.4799934565494465,0.3225806451612903
0.5128884045058145,0.3225806451612903
0.44207307219893854,0.3205128205128205
0.4586476327425138,0.3236245954692557
0.4737451101140994,0.3236245954692557
0.5116011928880068,0.3246753246753247
0.5005107547543757,0.3246753246753247
0.4652880249862644,0.3246753246753247
0.4769381154597513,0.3246753246753247
0.49294522065908725,0.3236245954692557
0.47341886325805366,0.3236245954692557
0.4934703233238589,0.3246753246753247
0.5263035074411557,0.32573289902280134
0.5148096039713294,0.32573289902280134
0.4760269320379017,0.32573289902280134
0.4929723684541645,0.32573289902280134
0.5335279769479818,0.3246753246753247
0.42525051257975405,0.32679738562091504
0.43182603736461916,0.32679738562091504
0.4438188662039017,0.32679738562091504
0.4303883260929851,0.32679738562091504
0.40868042553358114,0.32679738562091504
0.43374876506161264,0.32679738562091504
0.43753418453692017,0.32679738562091504
0.4614998663379642,0.3278688524590164
0.47031506995319494,0.32894736842105265
0.5432337709931159,0.32894736842105265
0.5372405792497982,0.32894736842105265
0.5167533129766108,0.32894736842105265
0.5304103457254035,0.32894736842105265
0.5317845786277933,0.32894736842105265
0.5269957409935244,0.32894736842105265
0.545388315977548,0.32894736842105265
0.551604993381375,0.32894736842105265
0.5330710968651475,0.32894736842105265
0.5137619986729421,0.32894736842105265
0.5259445168429958,0.3333333333333333
0.5153775663973279,0.33112582781456956
0.4941751262162742,0.33112582781456956
0.48989928416036554,0.33112582781456956
0.5245535345236004,0.3333333333333333
0.5130286309510045,0.3333333333333333
0.4822475904119573,0.3333333333333333
0.505351471917604,0.3333333333333333
0.5079301963243299,0.33444816053511706
0.5136870798173033,0.33557046979865773
0.5127371945882152,0.33557046979865773
0.5284689415842834,0.33557046979865773
0.5243789761399258,0.33557046979865773
0.4813557471233337,0.33557046979865773
0.5099303177386821,0.33444816053511706
0.5196218046262596,0.3333333333333333
0.5144658840442867,0.3333333333333333
0.4011575998318307,0.33003300330033003
0.5000173316004256,0.33783783783783783
0.4931998583722395,0.33783783783783783
0.46637661832618227,0.33783783783783783
0.5505912560212866,0.33783783783783783
0.5659143498447003,0.3389830508474576
0.5478136071081919,0.3389830508474576
0.5783690160586419,0.3401360544217687
0.5289015405432027,0.33444816053511706
0.5174506033741693,0.33444816053511706
0.4991346809880102,0.33444816053511706
0.51200023421239,0.33557046979865773
0.513763671285909,0.33557046979865773
0.549013806174169,0.341296928327645
0.571319467053578,0.3424657534246575
0.5915267432722049,0.3436426116838488
0.5839578342596284,0.3436426116838488
0.5550643942165375,0.3436426116838488
0.5484203738057106,0.33557046979865773
0.5825828515049931,0.33670033670033667
0.5684625020534703,0.33670033670033667
0.5573624142296456,0.33670033670033667
0.5605224743977201,0.33670033670033667
0.5555494094775298,0.33670033670033667
0.5388189035364136,0.33670033670033667
0.5477983824295647,0.33783783783783783
0.5602377884516905,0.3389830508474576
0.5501304671589679,0.3401360544217687
0.5638568606582846,0.3401360544217687
0.5495523182696626,0.3401360544217687
0.5452514883191664,0.3401360544217687
0.5117666849292754,0.341296928327645
0.4860163250926191,0.3424657534246575
0.44904946869286105,0.3448275862068966
0.4927504081142165,0.3460207612456747
0.5647493798618595,0.3472222222222222
0.5954992485540276,0.3496503496503497
0.5885070329722055,0.3496503496503497
0.5566268697238992,0.3496503496503497
0.5196292367798043,0.3496503496503497
0.539922690699237,0.3508771929824561
0.5343425720651017,0.35211267605633806
0.5417152107455224,0.35335689045936397
0.5509166773412422,0.35335689045936397
0.5313434512639486,0.35335689045936397
0.5106244218463807,0.3546099290780142
0.5196382600406375,0.35714285714285715
0.5144332619785077,0.35714285714285715
0.5171189818007863,0.35587188612099646
0.5143451595793137,0.35587188612099646
0.5342391570775841,0.35714285714285715
0.5292019681467366,0.35714285714285715
0.5132109678873594,0.35842293906810035
0.49092078959383223,0.36101083032490977
0.4993169958013951,0.3623188405797102
0.4855563821428103,0.3623188405797102
0.4965499216679486,0.36496350364963503
0.4923292857370638,0.36496350364963503
0.48842392075819974,0.36496350364963503
0.4687046627026479,0.3663003663003663
0.460732139897104,0.3717472118959108
0.4966370599713983,0.37453183520599254
0.498123253731734,0.37453183520599254
0.4664714769639701,0.37453183520599254
0.49173058286210086,0.37593984962406013
0.48767928371179325,0.37593984962406013
0.4709333894985085,0.37735849056603776
0.42461688102830014,0.3787878787878788
0.4345049107098738,0.3802281368821293
0.4380420260454599,0.3802281368821293
0.44820792721612757,0.38167938931297707
0.4489988426048058,0.3831417624521073
0.4342207347565206,0.38167938931297707
0.42333626845956274,0.3831417624521073
0.4020713891066702,0.3802281368821293
0.39824025775355887,0.3787878787878788
0.3886372126781096,0.3787878787878788
0.40247586511328304,0.3802281368821293
0.39682586118136187,0.3802281368821293
0.39055194292145656,0.3802281368821293
0.36822681615720265,0.3802281368821293
0.38316179565685055,0.38167938931297707
0.38432179961511576,0.3831417624521073
0.3951681736508763,0.3831417624521073
0.3703364718890045,0.3831417624521073
0.3905279517248851,0.38167938931297707
0.3745799841352107,0.3831417624521073
0.3557424399589509,0.3831417624521073
0.3119434788972848,0.3846153846153846
0.2760606090200384,0.38910505836575876
0.3395162154747586,0.38910505836575876
0.33969202788152103,0.38910505836575876
0.3425462531264525,0.38910505836575876
0.31825991401238213,0.38910505836575876
0.2895143363322231,0.38910505836575876
0.36956631250363053,0.3921568627450981
0.37068102317397117,0.39370078740157477
0.3716475978551723,0.39370078740157477
0.3770354230520969,0.39370078740157477
0.3962828854855837,0.39370078740157477
0.38476178706382325,0.39370078740157477
0.3752350755497241,0.39370078740157477
0.4496791739993275,0.38910505836575876
0.46504320579649766,0.390625
0.45046340999762335,0.38910505836575876
0.44929515126064035,0.390625
0.4568667557824533,0.3921568627450981
0.4404305552040221,0.390625
0.42299106396479813,0.390625
0.43426186543298895,0.3921568627450981
0.4496606029304,0.3921568627450981
0.42350183036284184,0.3921568627450981
0.42976149560824833,0.3921568627450981
0.4128692340790554,0.390625
0.40620446872640936,0.390625
0.39245118533927076,0.390625
0.4092863643662762,0.39370078740157477
0.4201817500954674,0.3952569169960475
0.41540661938764806,0.3952569169960475
0.36461024151748206,0.39370078740157477
0.3446640489468384,0.39370078740157477
0.33603998662782913,0.39370078740157477
0.32757684388150476,0.39370078740157477
0.3417053147917423,0.39370078740157477
0.34791463048621835,0.39370078740157477
0.3323347926100375,0.39370078740157477
0.3467878709478088,0.39370078740157477
0.34569873617730995,0.3921568627450981
0.3383601133097769,0.3921568627450981
0.33541163140471447,0.3921568627450981
0.3360463929741872,0.39370078740157477
0.34242185683064696,0.39370078740157477
0.3492639936772554,0.39370078740157477
0.34915279897269086,0.39370078740157477
0.34197115720700355,0.3921568627450981
0.3301659492007998,0.3921568627450981
0.31919858988189376,0.3921568627450981
0.32409143574858584,0.390625
0.34392947552303693,0.390625
0.32339224277560974,0.390625
0.3256865321573597,0.390625
0.3636272859413809,0.3921568627450981
0.3558114059891161,0.3921568627450981
0.3415103735843355,0.3921568627450981
0.3167733045730844,0.3921568627450981
0.32073892029630974,0.3921568627450981
0.3083084531184211,0.39370078740157477
0.31066702777563615,0.39370078740157477
0.34050397813936195,0.3952569169960475
0.33403307753697814,0.3952569169960475
0.3245906568672196,0.3952569169960475
0.33165121612513027,0.39370078740157477
0.35021964776185643,0.39370078740157477
0.3559890371368838,0.39370078740157477
0.3538529159289737,0.39370078740157477
0.34479882440866305,0.39370078740157477
0.31741948741689874,0.3921568627450981
0.30929633105534177,0.3921568627450981
0.3295325062767743,0.390625
0.34338296364516335,0.390625
0.3409353091027915,0.390625
0.34237144906137407,0.390625
0.27859920235922847,0.3952569169960475
0.26752617558515146,0.3952569169960475
0.25268939063429036,0.3952569169960475
0.27821760674322116,0.3968253968253968
0.25717940225161473,0.39370078740157477
0.26626490664274066,0.39370078740157477
0.25199610682303103,0.3921568627450981
0.27766399863163604,0.3952569169960475
0.26832424717243336,0.3952569169960475
0.24846459267413284,0.39370078740157477
